26	1
192
1	126
2	114
3	116
4	77
5	80
6	124
3	34
7	112
8	110
4	10
6	108
6	77
7	145
6	126
7	110
4	124
7	108
9	113
10	110
6	107
8	102
10	109
6	110
10	117
11	94
10	102
7	102
1	108
3	110
12	111
10	101
10	113
10	109
13	122
10	129
12	102
7	114
6	110
3	64
6	102
7	126
13	63
4	92
14	64
4	112
6	110
10	101
15	63
14	85
7	122
1	109
13	114
13	33
9	109
16	103
16	110
6	110
10	44
11	84
4	85
4	118
7	152
3	122
12	25
10	111
6	110
6	148
6	110
6	106
4	98
6	130
17	153
8	91
12	105
10	126
7	110
6	114
7	121
12	117
6	106
10	102
4	110
6	109
6	92
4	124
12	110
6	110
10	110
7	117
12	110
6	110
13	110
12	118
6	110
4	128
6	174
6	110
4	118
2	105
18	75
4	111
6	45
10	98
7	118
1	111
1	105
3	112
5	176
10	109
11	126
5	105
7	137
2	126
10	110
6	112
10	119
1	112
6	69
6	109
7	3
3	105
16	102
19	118
2	98
3	121
10	126
1	75
14	64
14	60
10	80
7	109
1	126
1	103
10	126
7	118
4	102
4	110
6	122
7	110
13	77
4	110
6	96
6	110
7	112
7	105
3	101
12	187
12	107
6	101
6	110
7	112
7	16
1	104
1	106
12	122
7	130
4	110
4	110
1	74
6	114
6	110
10	110
7	98
7	110
1	110
16	98
7	117
1	113
12	58
16	123
6	110
10	25
10	144
15	64
16	170
6	124
13	81
1	110
6	114
4	110
7	73
6	187
10	104
10	108
10	12
6	117
7	116
12	109
12	109
5	110
7	110
10	124
7	84
10	157
7	111
20	106
10	110
2	101
5	130
6	114
14	29
4	94
7	106
16	140
7	109
13	69
6	102
6	98
5	73
6	122
4	83
7	102
10	110
7	98
1	102
7	105
4	110
7	32
16	111
10	106
7	110
6	118
10	75
4	110
8	109
20	105
6	108
20	118
7	74
7	19
7	113
3	141
6	74
10	110
10	100
4	98
1	109
21	108
1	102
7	14
13	89
7	65
7	102
10	128
10	109
12	77
4	110
7	100
3	105
2	122
22	112
10	122
1	126
10	124
7	105
4	18
3	37
6	105
7	111
7	105
10	110
7	117
16	109
1	126
6	102
16	112
20	115
6	110
4	113
1	106
20	110
10	110
16	57
6	111
10	110
7	115
13	109
23	122
6	70
10	110
6	110
10	128
4	14
17	106
6	110
4	123
12	110
3	110
6	109
14	83
12	110
6	101
12	32
12	108
13	12
4	110
6	113
7	107
7	105
7	101
7	109
13	106
12	105
4	97
3	178
6	126
6	89
6	109
7	117
6	109
8	86
1	118
7	105
12	104
4	125
14	57
7	85
4	118
6	123
7	110
6	106
10	70
12	120
7	118
7	126
4	60
3	126
16	124
6	126
11	110
10	114
21	77
15	29
7	126
6	106
10	75
10	100
10	110
4	110
3	41
7	106
4	102
4	81
5	63
7	111
1	78
6	58
12	108
6	113
7	112
13	85
2	78
10	102
7	114
7	110
3	123
16	109
4	118
4	109
13	108
7	116
16	118
6	89
12	122
6	109
10	108
7	110
4	124
1	102
16	124
7	11
4	149
13	60
12	126
10	126
6	114
6	114
7	122
6	126
12	98
10	114
6	105
1	110
13	21
6	114
10	126
6	15
4	108
15	96
15	60
15	60
5	76
4	110
10	110
7	108
8	93
6	78
15	90
6	110
10	24
6	77
7	126
7	118
6	110
12	110
6	113
3	174
1	126
10	101
21	110
4	106
6	116
7	7
12	108
8	110
1	118
7	117
10	132
10	113
12	112
10	96
24	79
13	105
21	104
19	90
8	112
16	110
6	102
6	85
4	126
7	93
7	114
22	109
10	102
12	126
4	30
16	126
6	139
6	120
9	92
12	110
7	112
4	106
10	106
6	46
25	58
21	121
10	110
7	110
6	93
4	41
7	110
13	96
8	92
6	118
2	110
6	102
10	109
10	122
10	108
10	118
16	110
7	110
3	110
7	122
6	110
10	110
16	175
10	102
6	105
10	122
7	109
7	105
4	82
4	84
12	174
6	107
6	127
6	108
7	118
7	112
7	146
1	106
13	185
5	166
10	118
15	64
7	102
7	98
7	4
7	110
12	129
6	109
6	111
10	98
1	109
1	112
6	105
7	107
4	102
3	135
10	106
26	92
23	92
7	14
6	101
6	108
6	110
7	106
1	110
6	90
7	10
6	110
7	110
3	126
1	110
7	112
16	126
4	105
6	102
10	107
10	127
12	102
7	110
8	110
10	102
1	110
13	95
7	114
4	110
6	113
24	28
10	110
6	108
1	114
6	64
6	64
4	105
6	12
10	109
10	109
10	146
4	123
7	122
7	102
3	96
12	134
6	108
10	114
16	118
7	109
10	118
6	120
7	105
4	109
1	122
2	109
10	118
6	63
13	102
7	118
8	122
22	110
6	110
10	182
6	104
10	125
4	98
6	70
7	114
10	123
3	109
4	112
4	55
1	98
3	122
6	108
1	116
7	102
6	126
7	108
13	110
10	110
1	110
1	105
6	112
10	114
10	118
10	110
6	16
6	74
6	150
6	117
7	110
6	108
7	113
6	106
6	106
10	109
10	125
7	182
1	44
7	98
6	110
10	110
6	100
7	109
1	110
6	101
10	110
7	127
7	107
6	107
16	105
10	22
6	121
6	110
14	44
7	78
7	112
1	101
16	70
6	109
7	113
7	110
7	109
7	121
7	102
1	108
1	110
12	126
6	112
10	118
10	118
11	64
15	64
15	32
7	110
7	73
1	100
1	106
16	146
6	112
6	58
6	64
6	90
6	58
10	118
10	75
7	84
7	76
3	112
6	60
7	102
10	110
13	95
6	102
4	126
1	106
25	92
7	79
7	98
6	57
6	102
7	93
7	118
6	130
6	64
10	164
10	124
7	122
6	92
7	108
6	110
6	57
6	57
6	110
21	110
25	95
13	97
5	110
10	124
9	126
12	79
6	110
8	106
7	109
4	15
16	78
7	109
1	109
2	106
15	89
14	92
10	112
12	110
10	102
12	110
6	174
16	78
6	110
11	158
20	114
6	102
7	130
10	110
10	146
1	110
6	105
10	122
13	64
10	102
16	114
10	110
15	64
8	140
20	126
1	111
6	109
6	111
10	124
10	174
7	78
7	106
10	108
1	110
3	63
10	108
3	134
3	110
6	126
7	122
7	114
1	154
6	121
10	121
8	110
6	106
19	109
6	57
13	116
12	110
7	85
7	109
6	102
10	108
9	16
13	110
13	78
7	110
5	169
10	112
12	110
6	64
25	89
7	110
7	108
7	102
7	112
1	102
16	58
15	63
20	89
10	110
6	110
7	110
6	116
16	108
6	124
10	174
7	110
10	114
7	83
7	85
14	23
7	78
3	126
1	152
12	97
6	110
4	118
4	102
10	110
4	108
1	110
3	114
2	106
6	118
1	101
6	114
7	110
